Year,Measure,GeoName,GeoID,GeoEntityName,MeasureValue
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,302,Central Harlem - Morningside Heights,38.1
2009-2011,Rate- 18 Yrs and Older,UHF42,303,East Harlem,17.4
2009-2011,Rate- 18 Yrs and Older,UHF42,303,East Harlem,17.4
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,303,East Harlem,42.3
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,303,East Harlem,42.3
2009-2011,Rate- 18 Yrs and Older,UHF42,304,Upper West Side,2.8
2009-2011,Rate- 18 Yrs and Older,UHF42,304,Upper West Side,2.8
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,304,Upper West Side,11.5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,304,Upper West Side,11.5
2009-2011,Rate- 18 Yrs and Older,UHF42,305,Upper East Side,1.4
2009-2011,Rate- 18 Yrs and Older,UHF42,305,Upper East Side,1.4
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,305,Upper East Side,9.4
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,305,Upper East Side,9.4
2009-2011,Rate- 18 Yrs and Older,UHF42,306,Chelsea - Clinton,2.8
2009-2011,Rate- 18 Yrs and Older,UHF42,306,Chelsea - Clinton,2.8
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,306,Chelsea - Clinton,14.1
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,306,Chelsea - Clinton,14.1
2009-2011,Rate- 18 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,2.1
2009-2011,Rate- 18 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,2.1
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,307,Gramercy Park - Murray Hill,10.6
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,307,Gramercy Park - Murray Hill,10.6
2009-2011,Rate- 18 Yrs and Older,UHF42,308,Greenwich Village - SoHo,1
2009-2011,Rate- 18 Yrs and Older,UHF42,308,Greenwich Village - SoHo,1
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,308,Greenwich Village - SoHo,6.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,308,Greenwich Village - SoHo,6.2
2009-2011,Rate- 18 Yrs and Older,UHF42,309,Union Square - Lower East Side,5.6
2009-2011,Rate- 18 Yrs and Older,UHF42,309,Union Square - Lower East Side,5.6
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,309,Union Square - Lower East Side,14.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,309,Union Square - Lower East Side,14.2
2009-2011,Rate- 18 Yrs and Older,UHF42,310,Lower Manhattan,2.6
2009-2011,Rate- 18 Yrs and Older,UHF42,310,Lower Manhattan,2.6
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,310,Lower Manhattan,9.5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,310,Lower Manhattan,9.5
2009-2011,Rate- 18 Yrs and Older,UHF42,401,Long Island City - Astoria,4.1
2009-2011,Rate- 18 Yrs and Older,UHF42,401,Long Island City - Astoria,4.1
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,401,Long Island City - Astoria,13.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,401,Long Island City - Astoria,13.2
2009-2011,Rate- 18 Yrs and Older,UHF42,402,West Queens,3
2009-2011,Rate- 18 Yrs and Older,UHF42,402,West Queens,3
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,402,West Queens,9.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,402,West Queens,9.2
2009-2011,Rate- 18 Yrs and Older,UHF42,403,Flushing - Clearview,2.6
2009-2011,Rate- 18 Yrs and Older,UHF42,403,Flushing - Clearview,2.6
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,403,Flushing - Clearview,11.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,403,Flushing - Clearview,11.2
2009-2011,Rate- 18 Yrs and Older,UHF42,404,Bayside - Little Neck,2.2
2009-2011,Rate- 18 Yrs and Older,UHF42,404,Bayside - Little Neck,2.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,404,Bayside - Little Neck,8.5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,404,Bayside - Little Neck,8.5
2009-2011,Rate- 18 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,3.4
2009-2011,Rate- 18 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,3.4
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,405,Ridgewood - Forest Hills,16
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,405,Ridgewood - Forest Hills,16
2009-2011,Rate- 18 Yrs and Older,UHF42,406,Fresh Meadows,3.7
2009-2011,Rate- 18 Yrs and Older,UHF42,406,Fresh Meadows,3.7
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,406,Fresh Meadows,13.6
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,406,Fresh Meadows,13.6
2009-2011,Rate- 18 Yrs and Older,UHF42,407,Southwest Queens,4.1
2009-2011,Rate- 18 Yrs and Older,UHF42,407,Southwest Queens,4.1
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,407,Southwest Queens,18.6
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,407,Southwest Queens,18.6
2009-2011,Rate- 18 Yrs and Older,UHF42,408,Jamaica,7.5
2009-2011,Rate- 18 Yrs and Older,UHF42,408,Jamaica,7.5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,408,Jamaica,28.3
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,408,Jamaica,28.3
2009-2011,Rate- 18 Yrs and Older,UHF42,409,Southeast Queens,5
2009-2011,Rate- 18 Yrs and Older,UHF42,409,Southeast Queens,5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,409,Southeast Queens,26.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,409,Southeast Queens,26.2
2009-2011,Rate- 18 Yrs and Older,UHF42,410,Rockaways,9
2009-2011,Rate- 18 Yrs and Older,UHF42,410,Rockaways,9
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,410,Rockaways,23.6
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,410,Rockaways,23.6
2009-2011,Rate- 18 Yrs and Older,UHF42,501,Port Richmond,12.1
2009-2011,Rate- 18 Yrs and Older,UHF42,501,Port Richmond,12.1
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,501,Port Richmond,21.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,501,Port Richmond,21.2
2009-2011,Rate- 18 Yrs and Older,UHF42,502,Stapleton - St. George,9.5
2009-2011,Rate- 18 Yrs and Older,UHF42,502,Stapleton - St. George,9.5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,502,Stapleton - St. George,16
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,502,Stapleton - St. George,16
2009-2011,Rate- 18 Yrs and Older,UHF42,503,Willowbrook,4.7
2009-2011,Rate- 18 Yrs and Older,UHF42,503,Willowbrook,4.7
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,503,Willowbrook,10
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,503,Willowbrook,10
2009-2011,Rate- 18 Yrs and Older,UHF42,504,South Beach - Tottenville,4.2
2009-2011,Rate- 18 Yrs and Older,UHF42,504,South Beach - Tottenville,4.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,504,South Beach - Tottenville,7.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,504,South Beach - Tottenville,7.2
2005-2007,Rate,Borough,1,Bronx,3.9
2005-2007,Rate,Borough,1,Bronx,3.9
2005-2007,Rate,Borough,2,Brooklyn,5.6
2005-2007,Rate,Borough,2,Brooklyn,5.6
2005-2007,Rate,Borough,3,Manhattan,3.9
2005-2007,Rate,Borough,3,Manhattan,3.9
2005-2007,Rate,Borough,4,Queens,4.8
2005-2007,Rate,Borough,4,Queens,4.8
2005-2007,Rate,Borough,5,Staten Island,7.8
2005-2007,Rate,Borough,5,Staten Island,7.8
2009-2011,Rate,Borough,1,Bronx,4.1
2009-2011,Rate,Borough,1,Bronx,4.1
2009-2011,Rate,Borough,2,Brooklyn,5.2
2009-2011,Rate,Borough,2,Brooklyn,5.2
2009-2011,Rate,Borough,3,Manhattan,3.8
2009-2011,Rate,Borough,3,Manhattan,3.8
2009-2011,Rate,Borough,4,Queens,4.5
2009-2011,Rate,Borough,4,Queens,4.5
2009-2011,Rate,Borough,5,Staten Island,7.8
2009-2011,Rate,Borough,5,Staten Island,7.8
2005-2007,Rate,Citywide,1,New York City,4.9
2005-2007,Rate,Citywide,1,New York City,4.9
2009-2011,Rate,Citywide,1,New York City,4.7
2009-2011,Rate,Citywide,1,New York City,4.7
2005-2007,Rate,UHF42,101,Kingsbridge - Riverdale,9.9
2005-2007,Rate,UHF42,101,Kingsbridge - Riverdale,9.9
2005-2007,Rate,UHF42,102,Northeast Bronx,5.4
2005-2007,Rate,UHF42,102,Northeast Bronx,5.4
2005-2007,Rate,UHF42,103,Fordham - Bronx Pk,3.3
2005-2007,Rate,UHF42,103,Fordham - Bronx Pk,3.3
2005-2007,Rate,UHF42,104,Pelham - Throgs Neck,4.4
2005-2007,Rate,UHF42,104,Pelham - Throgs Neck,4.4
2005-2007,Rate,UHF42,105,Crotona -Tremont,2.4
2005-2007,Rate,UHF42,105,Crotona -Tremont,2.4
2005-2007,Rate,UHF42,106,High Bridge - Morrisania,2.8
2005-2007,Rate,UHF42,106,High Bridge - Morrisania,2.8
2005-2007,Rate,UHF42,107,Hunts Point - Mott Haven,2.5
2005-2007,Rate,UHF42,107,Hunts Point - Mott Haven,2.5
2005-2007,Rate,UHF42,201,Greenpoint,3.5
2005-2007,Rate,UHF42,201,Greenpoint,3.5
2005-2007,Rate,UHF42,202,Downtown - Heights - Slope,4.9
2005-2007,Rate,UHF42,202,Downtown - Heights - Slope,4.9
2005-2007,Rate,UHF42,203,Bedford Stuyvesant - Crown Heights,5.3
2005-2007,Rate,UHF42,203,Bedford Stuyvesant - Crown Heights,5.3
2005-2007,Rate,UHF42,204,East New York,3.5
2005-2007,Rate,UHF42,204,East New York,3.5
2005-2007,Rate,UHF42,205,Sunset Park,3.8
2005-2007,Rate,UHF42,205,Sunset Park,3.8
2005-2007,Rate,UHF42,206,Borough Park,6.4
2005-2007,Rate,UHF42,206,Borough Park,6.4
2005-2007,Rate,UHF42,207,East Flatbush - Flatbush,4.1
2005-2007,Rate,UHF42,207,East Flatbush - Flatbush,4.1
2005-2007,Rate,UHF42,208,Canarsie - Flatlands,5.6
2005-2007,Rate,UHF42,208,Canarsie - Flatlands,5.6
2005-2007,Rate,UHF42,209,Bensonhurst - Bay Ridge,8.1
2005-2007,Rate,UHF42,209,Bensonhurst - Bay Ridge,8.1
2005-2007,Rate,UHF42,210,Coney Island - Sheepshead Bay,9.6
2005-2007,Rate,UHF42,210,Coney Island - Sheepshead Bay,9.6
2005-2007,Rate,UHF42,211,Williamsburg - Bushwick,4
2005-2007,Rate,UHF42,211,Williamsburg - Bushwick,4
2005-2007,Rate,UHF42,301,Washington Heights,3.1
2005-2007,Rate,UHF42,301,Washington Heights,3.1
2005-2007,Rate,UHF42,302,Central Harlem - Morningside Heights,5
2005-2007,Rate,UHF42,302,Central Harlem - Morningside Heights,5
2005-2007,Rate,UHF42,303,East Harlem,4.7
2005-2007,Rate,UHF42,303,East Harlem,4.7
2005-2007,Rate,UHF42,304,Upper West Side,4.2
2005-2007,Rate,UHF42,304,Upper West Side,4.2
2005-2007,Rate,UHF42,305,Upper East Side,4
2005-2007,Rate,UHF42,305,Upper East Side,4
2005-2007,Rate,UHF42,306,Chelsea - Clinton,4
2005-2007,Rate,UHF42,306,Chelsea - Clinton,4
2005-2007,Rate,UHF42,307,Gramercy Park - Murray Hill,3.2
2005-2007,Rate,UHF42,307,Gramercy Park - Murray Hill,3.2
2005-2007,Rate,UHF42,308,Greenwich Village - SoHo,3.1
2005-2007,Rate,UHF42,308,Greenwich Village - SoHo,3.1
2005-2007,Rate,UHF42,309,Union Square - Lower East Side,3.9
2005-2007,Rate,UHF42,309,Union Square - Lower East Side,3.9
2005-2007,Rate,UHF42,310,Lower Manhattan,3.8
2005-2007,Rate,UHF42,310,Lower Manhattan,3.8
2005-2007,Rate,UHF42,401,Long Island City - Astoria,3.8
2005-2007,Rate,UHF42,401,Long Island City - Astoria,3.8
2005-2007,Rate,UHF42,402,West Queens,3
2005-2007,Rate,UHF42,402,West Queens,3
2005-2007,Rate,UHF42,403,Flushing - Clearview,5
2005-2007,Rate,UHF42,403,Flushing - Clearview,5
2005-2007,Rate,UHF42,404,Bayside - Little Neck,4.8
2005-2007,Rate,UHF42,404,Bayside - Little Neck,4.8
2005-2007,Rate,UHF42,405,Ridgewood - Forest Hills,6.7
2005-2007,Rate,UHF42,405,Ridgewood - Forest Hills,6.7
2005-2007,Rate,UHF42,406,Fresh Meadows,4.9
2005-2007,Rate,UHF42,406,Fresh Meadows,4.9
2005-2007,Rate,UHF42,407,Southwest Queens,3.9
2005-2007,Rate,UHF42,407,Southwest Queens,3.9
2005-2007,Rate,UHF42,408,Jamaica,5.5
2005-2007,Rate,UHF42,408,Jamaica,5.5
2005-2007,Rate,UHF42,409,Southeast Queens,4.3
2005-2007,Rate,UHF42,409,Southeast Queens,4.3
2005-2007,Rate,UHF42,410,Rockaways,11.7
2005-2007,Rate,UHF42,410,Rockaways,11.7
2005-2007,Rate,UHF42,501,Port Richmond,5.6
2005-2007,Rate,UHF42,501,Port Richmond,5.6
2005-2007,Rate,UHF42,502,Stapleton - St. George,8.7
2005-2007,Rate,UHF42,502,Stapleton - St. George,8.7
2005-2007,Rate,UHF42,503,Willowbrook,9.3
2005-2007,Rate,UHF42,503,Willowbrook,9.3
2005-2007,Rate,UHF42,504,South Beach - Tottenville,7.5
2005-2007,Rate,UHF42,504,South Beach - Tottenville,7.5
2009-2011,Rate,UHF42,101,Kingsbridge - Riverdale,8.6
2009-2011,Rate,UHF42,101,Kingsbridge - Riverdale,8.6
2009-2011,Rate,UHF42,102,Northeast Bronx,5.4
2009-2011,Rate,UHF42,102,Northeast Bronx,5.4
2009-2011,Rate,UHF42,103,Fordham - Bronx Pk,4
2009-2011,Rate,UHF42,103,Fordham - Bronx Pk,4
2009-2011,Rate,UHF42,104,Pelham - Throgs Neck,4.5
2009-2011,Rate,UHF42,104,Pelham - Throgs Neck,4.5
2009-2011,Rate,UHF42,105,Crotona -Tremont,2.7
2009-2011,Rate,UHF42,105,Crotona -Tremont,2.7
2009-2011,Rate,UHF42,106,High Bridge - Morrisania,2.8
2009-2011,Rate,UHF42,106,High Bridge - Morrisania,2.8
2009-2011,Rate,UHF42,107,Hunts Point - Mott Haven,3.1
2009-2011,Rate,UHF42,107,Hunts Point - Mott Haven,3.1
2009-2011,Rate,UHF42,201,Greenpoint,3.6
2009-2011,Rate,UHF42,201,Greenpoint,3.6
2009-2011,Rate,UHF42,202,Downtown - Heights - Slope,4.2
2009-2011,Rate,UHF42,202,Downtown - Heights - Slope,4.2
2009-2011,Rate,UHF42,203,Bedford Stuyvesant - Crown Heights,4.8
2009-2011,Rate,UHF42,203,Bedford Stuyvesant - Crown Heights,4.8
2009-2011,Rate,UHF42,204,East New York,3.5
2009-2011,Rate,UHF42,204,East New York,3.5
2009-2011,Rate,UHF42,205,Sunset Park,4.1
2009-2011,Rate,UHF42,205,Sunset Park,4.1
2009-2011,Rate,UHF42,206,Borough Park,5.3
2009-2011,Rate,UHF42,206,Borough Park,5.3
2009-2011,Rate,UHF42,207,East Flatbush - Flatbush,3.9
2009-2011,Rate,UHF42,207,East Flatbush - Flatbush,3.9
2009-2011,Rate,UHF42,208,Canarsie - Flatlands,5.7
2009-2011,Rate,UHF42,208,Canarsie - Flatlands,5.7
2009-2011,Rate,UHF42,209,Bensonhurst - Bay Ridge,7.2
2009-2011,Rate,UHF42,209,Bensonhurst - Bay Ridge,7.2
2009-2011,Rate,UHF42,210,Coney Island - Sheepshead Bay,8.9
2009-2011,Rate,UHF42,210,Coney Island - Sheepshead Bay,8.9
2009-2011,Rate,UHF42,211,Williamsburg - Bushwick,3.7
2009-2011,Rate,UHF42,211,Williamsburg - Bushwick,3.7
2009-2011,Rate,UHF42,301,Washington Heights,3.2
2009-2011,Rate,UHF42,301,Washington Heights,3.2
2009-2011,Rate,UHF42,302,Central Harlem - Morningside Heights,4.3
2009-2011,Rate,UHF42,302,Central Harlem - Morningside Heights,4.3
2009-2011,Rate,UHF42,303,East Harlem,4.7
2009-2011,Rate,UHF42,303,East Harlem,4.7
2009-2011,Rate,UHF42,304,Upper West Side,4.1
2009-2011,Rate,UHF42,304,Upper West Side,4.1
2009-2011,Rate,UHF42,305,Upper East Side,4
2009-2011,Rate,UHF42,305,Upper East Side,4
2009-2011,Rate,UHF42,306,Chelsea - Clinton,3.4
2009-2011,Rate,UHF42,306,Chelsea - Clinton,3.4
2009-2011,Rate,UHF42,307,Gramercy Park - Murray Hill,3.6
2009-2011,Rate,UHF42,307,Gramercy Park - Murray Hill,3.6
2009-2011,Rate,UHF42,308,Greenwich Village - SoHo,3.4
2009-2011,Rate,UHF42,308,Greenwich Village - SoHo,3.4
2009-2011,Rate,UHF42,309,Union Square - Lower East Side,4
2009-2011,Rate,UHF42,309,Union Square - Lower East Side,4
2009-2011,Rate,UHF42,310,Lower Manhattan,2.8
2009-2011,Rate,UHF42,310,Lower Manhattan,2.8
2009-2011,Rate,UHF42,401,Long Island City - Astoria,3.5
2009-2011,Rate,UHF42,401,Long Island City - Astoria,3.5
2009-2011,Rate,UHF42,402,West Queens,3
2009-2011,Rate,UHF42,402,West Queens,3
2009-2011,Rate,UHF42,403,Flushing - Clearview,5.4
2009-2011,Rate,UHF42,403,Flushing - Clearview,5.4
2009-2011,Rate,UHF42,404,Bayside - Little Neck,4.5
2009-2011,Rate,UHF42,404,Bayside - Little Neck,4.5
2009-2011,Rate,UHF42,405,Ridgewood - Forest Hills,5.5
2009-2011,Rate,UHF42,405,Ridgewood - Forest Hills,5.5
2009-2011,Rate,UHF42,406,Fresh Meadows,4.8
2009-2011,Rate,UHF42,406,Fresh Meadows,4.8
2009-2011,Rate,UHF42,407,Southwest Queens,4
2009-2011,Rate,UHF42,407,Southwest Queens,4
2009-2011,Rate,UHF42,408,Jamaica,5.2
2009-2011,Rate,UHF42,408,Jamaica,5.2
2009-2011,Rate,UHF42,409,Southeast Queens,4.3
2009-2011,Rate,UHF42,409,Southeast Queens,4.3
2009-2011,Rate,UHF42,410,Rockaways,9
2009-2011,Rate,UHF42,410,Rockaways,9
2009-2011,Rate,UHF42,501,Port Richmond,5.7
2009-2011,Rate,UHF42,501,Port Richmond,5.7
2009-2011,Rate,UHF42,502,Stapleton - St. George,8.4
2009-2011,Rate,UHF42,502,Stapleton - St. George,8.4
2009-2011,Rate,UHF42,503,Willowbrook,9.7
2009-2011,Rate,UHF42,503,Willowbrook,9.7
2009-2011,Rate,UHF42,504,South Beach - Tottenville,7.3
2009-2011,Rate,UHF42,504,South Beach - Tottenville,7.3
2005-2007,Rate- 18 Yrs and Older,Borough,1,Bronx,122.3
2005-2007,Rate- 18 Yrs and Older,Borough,1,Bronx,122.3
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,212.5
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,212.5
2005-2007,Rate- 18 Yrs and Older,Borough,2,Brooklyn,55.5
2005-2007,Rate- 18 Yrs and Older,Borough,2,Brooklyn,55.5
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,99.3
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,99.3
2005-2007,Rate- 18 Yrs and Older,Borough,3,Manhattan,59.9
2005-2007,Rate- 18 Yrs and Older,Borough,3,Manhattan,59.9
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,179.4
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,179.4
2005-2007,Rate- 18 Yrs and Older,Borough,4,Queens,26
2005-2007,Rate- 18 Yrs and Older,Borough,4,Queens,26
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,80.8
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,80.8
2005-2007,Rate- 18 Yrs and Older,Borough,5,Staten Island,29.6
2005-2007,Rate- 18 Yrs and Older,Borough,5,Staten Island,29.6
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,55.3
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,55.3
2009-2011,Rate- 18 Yrs and Older,Borough,1,Bronx,67
2009-2011,Rate- 18 Yrs and Older,Borough,1,Bronx,67
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,128.2
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,128.2
2009-2011,Rate- 18 Yrs and Older,Borough,2,Brooklyn,48.5
2009-2011,Rate- 18 Yrs and Older,Borough,2,Brooklyn,48.5
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,93.1
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,93.1
2009-2011,Rate- 18 Yrs and Older,Borough,3,Manhattan,45.7
2009-2011,Rate- 18 Yrs and Older,Borough,3,Manhattan,45.7
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,144.3
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,144.3
2009-2011,Rate- 18 Yrs and Older,Borough,4,Queens,23.1
2009-2011,Rate- 18 Yrs and Older,Borough,4,Queens,23.1
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,74.8
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,74.8
2009-2011,Rate- 18 Yrs and Older,Borough,5,Staten Island,28.1
2009-2011,Rate- 18 Yrs and Older,Borough,5,Staten Island,28.1
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,50.5
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,50.5
2005-2007,Rate- 18 Yrs and Older,Citywide,1,New York City,56.9
2005-2007,Rate- 18 Yrs and Older,Citywide,1,New York City,56.9
2005-2007,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,126.3
2005-2007,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,126.3
2009-2011,Rate- 18 Yrs and Older,Citywide,1,New York City,45.1
2009-2011,Rate- 18 Yrs and Older,Citywide,1,New York City,45.1
2009-2011,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,106.8
2009-2011,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,106.8
2005-2007,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,36.7
2005-2007,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,36.7
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,88.3
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,88.3
2005-2007,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,69.4
2005-2007,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,69.4
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,152.6
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,152.6
2005-2007,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,108.2
2005-2007,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,108.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,167.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,167.2
2005-2007,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,79.7
2005-2007,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,79.7
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,162.5
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,162.5
2005-2007,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,192.7
2005-2007,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,192.7
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,257.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,257.1
2005-2007,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,193.7
2005-2007,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,193.7
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,308
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,308
2005-2007,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,189.1
2005-2007,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,189.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,278.6
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,278.6
2005-2007,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,36.6
2005-2007,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,36.6
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,60.8
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,60.8
2005-2007,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,60.9
2005-2007,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,60.9
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,99.3
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,99.3
2005-2007,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,114.4
2005-2007,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,114.4
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,203,Bedford Stuyvesant - Crown Heights,195.4
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,203,Bedford Stuyvesant - Crown Heights,195.4
2005-2007,Rate- 18 Yrs and Older,UHF42,204,East New York,100.1
2005-2007,Rate- 18 Yrs and Older,UHF42,204,East New York,100.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,204,East New York,175.6
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,204,East New York,175.6
2005-2007,Rate- 18 Yrs and Older,UHF42,205,Sunset Park,47.2
2005-2007,Rate- 18 Yrs and Older,UHF42,205,Sunset Park,47.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,205,Sunset Park,47
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,205,Sunset Park,47
2005-2007,Rate- 18 Yrs and Older,UHF42,206,Borough Park,13
2005-2007,Rate- 18 Yrs and Older,UHF42,206,Borough Park,13
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,206,Borough Park,14.7
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,206,Borough Park,14.7
2005-2007,Rate- 18 Yrs and Older,UHF42,207,East Flatbush - Flatbush,56.7
